POPULATION_NAME,FISCAL_YEAR,DEMO_GRP,TOTAL_CT,TOTAL_CT_ANNOT,SMHS1_CT,SMHS1_CT_ANNOT,SMHS5_CT,SMHS5_CT_ANNOT
Lassen,2018,Z1 ALL,5661,,539,,311,
Lassen,2019,A1 Adults 21-44,3082,,351,,171,
Lassen,2019,A2 Adults 45-64,1828,,189,,112,
Lassen,2019,A3 Adults 65+,666,,24,,11,
Lassen,2019,R1 Alaskan Native or American Indian,213,,16,,,1
Lassen,2019,R2 Asian or Pacific Islander,148,,,1,,1
Lassen,2019,R3 Black,92,,16,,,1
Lassen,2019,R4 Hispanic,556,,33,,16,
Lassen,2019,R5 White,3974,,441,,233,
Lassen,2019,R6 Other,82,,,1,,1
Lassen,2019,R7 Unknown,511,,49,,25,
Lassen,2019,S1 Female,2977,,320,,175,
Lassen,2019,S2 Male,2599,,244,,119,
Lassen,2019,Z1 ALL,5576,,564,,294,
Lassen,2020,A1 Adults 21-44,2978,,327,,160,
Lassen,2020,A2 Adults 45-64,1759,,178,,103,
Lassen,2020,A3 Adults 65+,677,,23,,17,
Lassen,2020,R1 Alaskan Native or American Indian,210,,18,,,1
Lassen,2020,R2 Asian or Pacific Islander,150,,,1,0,
Lassen,2020,R3 Black,103,,16,,,1
Lassen,2020,R4 Hispanic,553,,38,,22,
Lassen,2020,R5 White,3849,,407,,214,
Lassen,2020,R6 Other,74,,,1,,1
Lassen,2020,R7 Unknown,475,,42,,27,
Lassen,2020,S1 Female,2888,,302,,170,
Lassen,2020,S2 Male,2526,,226,,110,
Lassen,2020,Z1 ALL,5414,,528,,280,
Lassen,2021,A1 Adults 21-44,2988,,322,,167,
Lassen,2021,A2 Adults 45-64,1838,,175,,117,
Lassen,2021,A3 Adults 65+,767,,34,,24,
Lassen,2021,R1 Alaskan Native or American Indian,202,,18,,,1
Lassen,2021,R2 Asian or Pacific Islander,157,,,1,0,
Lassen,2021,R3 Black,97,,17,,11,
Lassen,2021,R4 Hispanic,566,,40,,24,
Lassen,2021,R5 White,3954,,407,,233,
Lassen,2021,R6 Other,65,,,1,,1
Lassen,2021,R7 Unknown,552,,42,,27,
Lassen,2021,S1 Female,2977,,297,,191,
Lassen,2021,S2 Male,2616,,234,,117,
Lassen,2021,Z1 ALL,5593,,531,,308,
Los Angeles,2015,A1 Adults 21-44,1036146,,46539,,28930,
Los Angeles,2015,A2 Adults 45-64,733658,,51685,,35217,
Los Angeles,2015,A3 Adults 65+,412389,,6965,,4346,
Los Angeles,2015,R1 Alaskan Native or American Indian,4119,,446,,304,
Los Angeles,2015,R2 Asian or Pacific Islander,271253,,6621,,5088,
Los Angeles,2015,R3 Black,269194,,25667,,15860,
Los Angeles,2015,R4 Hispanic,943897,,30294,,19504,
Los Angeles,2015,R5 White,415656,,24971,,15955,
Los Angeles,2015,R6 Other,51006,,2099,,1406,
Los Angeles,2015,R7 Unknown,227068,,15091,,10376,
Los Angeles,2015,S1 Female,1226115,,54457,,35926,
Los Angeles,2015,S2 Male,956078,,50732,,32567,
Los Angeles,2015,Z1 ALL,2182193,,105189,,68493,
Los Angeles,2016,A1 Adults 21-44,1457879,,50871,,30925,
Los Angeles,2016,A2 Adults 45-64,889050,,51691,,34959,
Los Angeles,2016,A3 Adults 65+,449665,,7315,,4651,
Los Angeles,2016,R1 Alaskan Native or American Indian,4450,,441,,310,
Los Angeles,2016,R2 Asian or Pacific Islander,325789,,7151,,5469,
Los Angeles,2016,R3 Black,283448,,27164,,16700,
Los Angeles,2016,R4 Hispanic,1422680,,34676,,21832,
Los Angeles,2016,R5 White,461912,,25910,,16575,
Los Angeles,2016,R6 Other,61796,,2443,,1573,
Los Angeles,2016,R7 Unknown,236519,,12092,,8076,
Los Angeles,2016,S1 Female,1583256,,57189,,36983,
Los Angeles,2016,S2 Male,1213338,,52688,,33552,
Los Angeles,2016,Z1 ALL,2796594,,109877,,70535,
Los Angeles,2017,A1 Adults 21-44,1574928,,51698,,31021,
Los Angeles,2017,A2 Adults 45-64,936556,,49815,,33177,
Los Angeles,2017,A3 Adults 65+,471002,,7682,,4798,
Los Angeles,2017,R1 Alaskan Native or American Indian,4573,,400,,261,
Los Angeles,2017,R2 Asian or Pacific Islander,351519,,7165,,5441,
Los Angeles,2017,R3 Black,296108,,26481,,16128,
Los Angeles,2017,R4 Hispanic,1542448,,36193,,22483,
Los Angeles,2017,R5 White,485151,,25708,,16128,
Los Angeles,2017,R6 Other,67008,,2424,,1546,
Los Angeles,2017,R7 Unknown,235679,,10824,,7009,
Los Angeles,2017,S1 Female,1670619,,56438,,35966,
Los Angeles,2017,S2 Male,1311867,,52757,,33030,
Los Angeles,2017,Z1 ALL,2982486,,109195,,68996,
Los Angeles,2018,A1 Adults 21-44,1476045,,54229,,32014,
Los Angeles,2018,A2 Adults 45-64,880972,,48246,,31583,
Los Angeles,2018,A3 Adults 65+,472762,,8086,,5019,
Los Angeles,2018,R1 Alaskan Native or American Indian,4493,,388,,256,
Los Angeles,2018,R2 Asian or Pacific Islander,327212,,7401,,5368,
Los Angeles,2018,R3 Black,292239,,26457,,15907,
Los Angeles,2018,R4 Hispanic,1479555,,38089,,23276,
Los Angeles,2018,R5 White,456019,,25758,,15991,
Los Angeles,2018,R6 Other,64298,,2568,,1597,
Los Angeles,2018,R7 Unknown,205963,,9900,,6221,
Los Angeles,2018,S1 Female,1584995,,56826,,35772,
Los Angeles,2018,S2 Male,1244784,,53735,,32844,
Los Angeles,2018,Z1 ALL,2829779,,110561,,68616,
Los Angeles,2019,A1 Adults 21-44,1436861,,58404,,34968,
Los Angeles,2019,A2 Adults 45-64,859108,,48035,,31369,
Los Angeles,2019,A3 Adults 65+,477326,,8695,,5272,
Los Angeles,2019,R1 Alaskan Native or American Indian,4375,,421,,272,
Los Angeles,2019,R2 Asian or Pacific Islander,318220,,7274,,5146,
Los Angeles,2019,R3 Black,292762,,27626,,16689,
Los Angeles,2019,R4 Hispanic,1456221,,41243,,25610,
Los Angeles,2019,R5 White,444430,,26306,,16229,
Los Angeles,2019,R6 Other,62094,,2652,,1651,
Los Angeles,2019,R7 Unknown,195193,,9612,,6012,
Los Angeles,2019,S1 Female,1552788,,59244,,37333,
Los Angeles,2019,S2 Male,1220507,,55890,,34276,
Los Angeles,2019,Z1 ALL,2773295,,115134,,71609,
Los Angeles,2020,A1 Adults 21-44,1394558,,59960,,38415,
Los Angeles,2020,A2 Adults 45-64,838739,,46645,,32276,
Los Angeles,2020,A3 Adults 65+,476207,,9300,,6183,
Los Angeles,2020,R1 Alaskan Native or American Indian,4237,,412,,290,
Los Angeles,2020,R2 Asian or Pacific Islander,311646,,6776,,5149,
Los Angeles,2020,R3 Black,287353,,27731,,18058,
Los Angeles,2020,R4 Hispanic,1429463,,43122,,28423,
Los Angeles,2020,R5 White,439150,,26265,,17294,
Los Angeles,2020,R6 Other,60314,,2587,,1723,
Los Angeles,2020,R7 Unknown,177341,,9012,,5937,
Los Angeles,2020,S1 Female,1518419,,59638,,40190,
Los Angeles,2020,S2 Male,1191085,,56267,,36684,
Los Angeles,2020,Z1 ALL,2709504,,115905,,76874,
Los Angeles,2021,A1 Adults 21-44,1394943,,61727,,41870,
Los Angeles,2021,A2 Adults 45-64,846776,,45153,,33084,
Los Angeles,2021,A3 Adults 65+,494963,,9566,,6754,
Los Angeles,2021,R1 Alaskan Native or American Indian,4218,,367,,284,
Los Angeles,2021,R2 Asian or Pacific Islander,311063,,6685,,5207,
Los Angeles,2021,R3 Black,288907,,26851,,18969,
Los Angeles,2021,R4 Hispanic,1452154,,44982,,31297,
Los Angeles,2021,R5 White,440771,,26067,,18048,
Los Angeles,2021,R6 Other,59360,,2535,,1797,
Los Angeles,2021,R7 Unknown,180209,,8959,,6106,
Los Angeles,2021,S1 Female,1527317,,60524,,43140,
Los Angeles,2021,S2 Male,1209365,,55922,,38568,
Los Angeles,2021,Z1 ALL,2736682,,116446,,81708,
Madera,2015,A1 Adults 21-44,16694,,878,,452,
Madera,2015,A2 Adults 45-64,9997,,706,,432,
Madera,2015,A3 Adults 65+,3992,,91,,59,
Madera,2015,R1 Alaskan Native or American Indian,308,,19,,11,
Madera,2015,R2 Asian or Pacific Islander,678,,19,,,1
Madera,2015,R3 Black,960,,93,,55,
Madera,2015,R4 Hispanic,16394,,574,,303,
Madera,2015,R5 White,9060,,740,,,2
Madera,2015,R6 Other,476,,26,,14,
Madera,2015,R7 Unknown,2807,,204,,120,
Madera,2015,S1 Female,17202,,998,,595,
Madera,2015,S2 Male,13481,,677,,348,
Madera,2015,Z1 ALL,30683,,1675,,943,
Madera,2016,A1 Adults 21-44,24330,,832,,424,
Madera,2016,A2 Adults 45-64,11742,,671,,435,
Madera,2016,A3 Adults 65+,4157,,95,,47,
Madera,2016,R1 Alaskan Native or American Indian,341,,24,,12,
Madera,2016,R2 Asian or Pacific Islander,737,,17,,11,
Madera,2016,R3 Black,977,,93,,52,
Madera,2016,R4 Hispanic,25280,,524,,253,
Madera,2016,R5 White,9331,,741,,462,
Madera,2016,R6 Other,588,,37,,19,
Madera,2016,R7 Unknown,2975,,162,,97,
Madera,2016,S1 Female,22450,,957,,538,
Madera,2016,S2 Male,17779,,641,,368,
Madera,2016,Z1 ALL,40229,,1598,,906,
Madera,2017,A1 Adults 21-44,24791,,899,,484,
Madera,2017,A2 Adults 45-64,11786,,681,,449,
Madera,2017,A3 Adults 65+,4263,,102,,70,
Madera,2017,R1 Alaskan Native or American Indian,330,,18,,,1
Madera,2017,R2 Asian or Pacific Islander,772,,23,,12,
Madera,2017,R3 Black,1004,,103,,64,
Madera,2017,R4 Hispanic,25766,,615,,328,
Madera,2017,R5 White,9224,,717,,,2
Madera,2017,R6 Other,675,,41,,19,
Madera,2017,R7 Unknown,3069,,165,,114,
Madera,2017,S1 Female,22767,,983,,588,
Madera,2017,S2 Male,18073,,699,,415,
Madera,2017,Z1 ALL,40840,,1682,,1003,
Madera,2018,A1 Adults 21-44,24805,,1011,,499,
Madera,2018,A2 Adults 45-64,11909,,667,,424,
Madera,2018,A3 Adults 65+,4430,,106,,66,
Madera,2018,R1 Alaskan Native or American Indian,317,,23,,,1
Madera,2018,R2 Asian or Pacific Islander,799,,28,,15,
Madera,2018,R3 Black,1046,,107,,64,
Madera,2018,R4 Hispanic,26076,,655,,313,
Madera,2018,R5 White,9050,,742,,,2
Madera,2018,R6 Other,732,,45,,21,
Madera,2018,R7 Unknown,3124,,184,,114,
Madera,2018,S1 Female,22982,,1057,,571,
Madera,2018,S2 Male,18162,,727,,418,
Madera,2018,Z1 ALL,41144,,1784,,989,
Madera,2019,A1 Adults 21-44,24565,,958,,470,
Madera,2019,A2 Adults 45-64,11978,,627,,397,
Madera,2019,A3 Adults 65+,4500,,123,,66,
Madera,2019,R1 Alaskan Native or American Indian,312,,15,,,1
Madera,2019,R2 Asian or Pacific Islander,845,,23,,13,
Madera,2019,R3 Black,995,,90,,58,
Madera,2019,R4 Hispanic,26060,,656,,302,
Madera,2019,R5 White,8943,,706,,,2
Madera,2019,R6 Other,649,,45,,25,
Madera,2019,R7 Unknown,3239,,173,,105,
Madera,2019,S1 Female,22987,,998,,523,
Madera,2019,S2 Male,18056,,710,,410,
Madera,2019,Z1 ALL,41043,,1708,,933,
Madera,2020,A1 Adults 21-44,24670,,878,,422,
Madera,2020,A2 Adults 45-64,12168,,555,,370,
Madera,2020,A3 Adults 65+,4629,,87,,58,
Madera,2020,R1 Alaskan Native or American Indian,303,,20,,13,
Madera,2020,R2 Asian or Pacific Islander,841,,21,,,1
Madera,2020,R3 Black,981,,87,,52,
Madera,2020,R4 Hispanic,26583,,584,,288,
Madera,2020,R5 White,8881,,625,,,2
Madera,2020,R6 Other,544,,28,,13,
Madera,2020,R7 Unknown,3334,,155,,90,
Madera,2020,S1 Female,23358,,877,,496,
Madera,2020,S2 Male,18109,,643,,354,
Madera,2020,Z1 ALL,41467,,1520,,850,
Madera,2021,A1 Adults 21-44,25311,,789,,426,
Madera,2021,A2 Adults 45-64,12589,,450,,295,
Madera,2021,A3 Adults 65+,5016,,89,,58,
Madera,2021,R1 Alaskan Native or American Indian,311,,15,,,1
Madera,2021,R2 Asian or Pacific Islander,890,,17,,11,
Madera,2021,R3 Black,995,,75,,35,
Madera,2021,R4 Hispanic,27619,,525,,276,
Madera,2021,R5 White,9107,,550,,,2
Madera,2021,R6 Other,433,,21,,15,
Madera,2021,R7 Unknown,3561,,125,,80,
Madera,2021,S1 Female,24063,,763,,457,
Madera,2021,S2 Male,18853,,565,,322,
Madera,2021,Z1 ALL,42916,,1328,,779,
Marin,2015,A1 Adults 21-44,10561,,641,,429,
Marin,2015,A2 Adults 45-64,9496,,772,,614,
Marin,2015,A3 Adults 65+,3877,,205,,163,
Marin,2015,R1 Alaskan Native or American Indian,74,,,1,,1
Marin,2015,R2 Asian or Pacific Islander,1888,,78,,59,
Marin,2015,R3 Black,1533,,139,,96,
Marin,2015,R4 Hispanic,4804,,133,,88,
Marin,2015,R5 White,13007,,,2,,2
Marin,2015,R6 Other,758,,30,,18,
Marin,2015,R7 Unknown,1870,,182,,147,
Marin,2015,S1 Female,13036,,813,,613,
Marin,2015,S2 Male,10898,,805,,593,
Marin,2015,Z1 ALL,23934,,1618,,1206,
Marin,2016,A1 Adults 21-44,16975,,651,,427,
Marin,2016,A2 Adults 45-64,10804,,735,,562,
Marin,2016,A3 Adults 65+,4281,,207,,168,
Marin,2016,R1 Alaskan Native or American Indian,66,,,1,,1
Marin,2016,R2 Asian or Pacific Islander,2124,,80,,65,
Marin,2016,R3 Black,1588,,119,,85,
Marin,2016,R4 Hispanic,11576,,183,,105,
Marin,2016,R5 White,13720,,,2,,2
Marin,2016,R6 Other,1024,,50,,26,
Marin,2016,R7 Unknown,1962,,172,,141,
Marin,2016,S1 Female,17436,,796,,578,
Marin,2016,S2 Male,14624,,797,,579,
Marin,2016,Z1 ALL,32060,,1593,,1157,
Marin,2017,A1 Adults 21-44,17834,,671,,420,
Marin,2017,A2 Adults 45-64,11227,,777,,554,
Marin,2017,A3 Adults 65+,4473,,222,,170,
Marin,2017,R1 Alaskan Native or American Indian,70,,,1,,1
Marin,2017,R2 Asian or Pacific Islander,2213,,86,,67,
Marin,2017,R3 Black,1661,,138,,79,
Marin,2017,R4 Hispanic,12309,,180,,99,
Marin,2017,R5 White,13978,,,2,,2
Marin,2017,R6 Other,1151,,63,,33,
Marin,2017,R7 Unknown,2152,,179,,144,
Marin,2017,S1 Female,18116,,824,,576,
Marin,2017,S2 Male,15418,,846,,568,
Marin,2017,Z1 ALL,33534,,1670,,1144,
Marin,2018,A1 Adults 21-44,18707,,630,,384,
Marin,2018,A2 Adults 45-64,11538,,727,,528,
Marin,2018,A3 Adults 65+,4768,,261,,205,
Marin,2018,R1 Alaskan Native or American Indian,73,,,1,,1
Marin,2018,R2 Asian or Pacific Islander,2226,,77,,60,
Marin,2018,R3 Black,1695,,117,,72,
Marin,2018,R4 Hispanic,13138,,174,,107,
Marin,2018,R5 White,14289,,,2,,2
Marin,2018,R6 Other,1297,,50,,29,
Marin,2018,R7 Unknown,2295,,174,,124,
Marin,2018,S1 Female,18831,,779,,541,
Marin,2018,S2 Male,16182,,839,,576,
Marin,2018,Z1 ALL,35013,,1618,,1117,
Marin,2019,A1 Adults 21-44,17769,,662,,418,
Marin,2019,A2 Adults 45-64,10971,,702,,538,
Marin,2019,A3 Adults 65+,4746,,256,,215,
Marin,2019,R1 Alaskan Native or American Indian,75,,,1,,1
Marin,2019,R2 Asian or Pacific Islander,2126,,78,,61,
Marin,2019,R3 Black,1639,,123,,77,
Marin,2019,R4 Hispanic,13042,,187,,128,
Marin,2019,R5 White,13195,,,2,,2
Marin,2019,R6 Other,1186,,51,,30,
Marin,2019,R7 Unknown,2223,,187,,134,
Marin,2019,S1 Female,18184,,778,,563,
Marin,2019,S2 Male,15302,,842,,608,
Marin,2019,Z1 ALL,33486,,1620,,1171,
Marin,2020,A1 Adults 21-44,17771,,657,,448,
Marin,2020,A2 Adults 45-64,11086,,692,,525,
Marin,2020,A3 Adults 65+,4790,,286,,235,
Marin,2020,R1 Alaskan Native or American Indian,76,,,1,,1
Marin,2020,R2 Asian or Pacific Islander,2148,,73,,56,
Marin,2020,R3 Black,1591,,110,,88,
Marin,2020,R4 Hispanic,13510,,192,,137,
Marin,2020,R5 White,12904,,,2,,2
Marin,2020,R6 Other,1114,,52,,26,
Marin,2020,R7 Unknown,2304,,185,,136,
Marin,2020,S1 Female,18295,,768,,584,
Marin,2020,S2 Male,15352,,867,,624,
Marin,2020,Z1 ALL,33647,,1635,,1208,
Marin,2021,A1 Adults 21-44,18427,,648,,466,
Marin,2021,A2 Adults 45-64,11428,,648,,529,
Marin,2021,A3 Adults 65+,5038,,283,,242,
Marin,2021,R1 Alaskan Native or American Indian,73,,,1,,1
Marin,2021,R2 Asian or Pacific Islander,2170,,70,,57,
Marin,2021,R3 Black,1594,,125,,89,
Marin,2021,R4 Hispanic,14441,,212,,147,
Marin,2021,R5 White,13005,,,2,,2
Marin,2021,R6 Other,981,,49,,29,
Marin,2021,R7 Unknown,2629,,158,,123,
Marin,2021,S1 Female,18808,,734,,586,
Marin,2021,S2 Male,16085,,845,,651,
Marin,2021,Z1 ALL,34893,,1579,,1237,
Mariposa,2015,A1 Adults 21-44,1524,,116,,78,
Mariposa,2015,A2 Adults 45-64,1395,,125,,91,
Mariposa,2015,A3 Adults 65+,418,,14,,11,
Mariposa,2015,R1 Alaskan Native or American Indian,106,,,1,,1
Mariposa,2015,R2 Asian or Pacific Islander,32,,,1,0,
Mariposa,2015,R3 Black,18,,,1,,1
Mariposa,2015,R4 Hispanic,269,,17,,,1
Mariposa,2015,R5 White,2655,,197,,142,
Mariposa,2015,R6 Other,43,,,1,0,
Mariposa,2015,R7 Unknown,214,,25,,20,
Mariposa,2015,S1 Female,1762,,159,,115,
Mariposa,2015,S2 Male,1575,,96,,65,
Mariposa,2015,Z1 ALL,3337,,255,,180,
Mariposa,2016,A1 Adults 21-44,1694,,120,,68,
Mariposa,2016,A2 Adults 45-64,1467,,116,,87,
Mariposa,2016,A3 Adults 65+,412,,20,,14,
Mariposa,2016,R1 Alaskan Native or American Indian,113,,,1,,1
Mariposa,2016,R2 Asian or Pacific Islander,51,,,1,0,
Mariposa,2016,R3 Black,19,,,1,,1
Mariposa,2016,R4 Hispanic,357,,18,,13,
Mariposa,2016,R5 White,2774,,203,,136,
Mariposa,2016,R6 Other,59,,11,,,1
Mariposa,2016,R7 Unknown,200,,14,,,1
Mariposa,2016,S1 Female,1871,,155,,109,
Mariposa,2016,S2 Male,1702,,101,,60,
Mariposa,2016,Z1 ALL,3573,,256,,169,
Mariposa,2017,A1 Adults 21-44,1731,,139,,87,
Mariposa,2017,A2 Adults 45-64,1459,,148,,90,
Mariposa,2017,A3 Adults 65+,422,,29,,19,
Mariposa,2017,R1 Alaskan Native or American Indian,109,,,1,,1
Mariposa,2017,R2 Asian or Pacific Islander,49,,,1,0,
Mariposa,2017,R3 Black,25,,,1,,1
Mariposa,2017,R4 Hispanic,377,,30,,20,
Mariposa,2017,R5 White,2802,,255,,155,
Mariposa,2017,R6 Other,62,,,1,,1
Mariposa,2017,R7 Unknown,188,,,1,,1
Mariposa,2017,S1 Female,1922,,190,,120,
Mariposa,2017,S2 Male,1690,,126,,76,
Mariposa,2017,Z1 ALL,3612,,316,,196,
Mariposa,2018,A1 Adults 21-44,1753,,152,,75,
Mariposa,2018,A2 Adults 45-64,1434,,168,,101,
Mariposa,2018,A3 Adults 65+,439,,27,,20,
Mariposa,2018,R1 Alaskan Native or American Indian,97,,,1,,1
Mariposa,2018,R2 Asian or Pacific Islander,38,,,1,,1
Mariposa,2018,R3 Black,17,,,1,0,
Mariposa,2018,R4 Hispanic,403,,25,,12,
Mariposa,2018,R5 White,2814,,288,,166,
Mariposa,2018,R6 Other,67,,,1,,1
Mariposa,2018,R7 Unknown,190,,17,,,1
Mariposa,2018,S1 Female,1940,,203,,120,
Mariposa,2018,S2 Male,1686,,144,,76,
Mariposa,2018,Z1 ALL,3626,,347,,196,
Mariposa,2019,A1 Adults 21-44,1719,,156,,91,
Mariposa,2019,A2 Adults 45-64,1411,,157,,107,
Mariposa,2019,A3 Adults 65+,482,,27,,22,
Mariposa,2019,R1 Alaskan Native or American Indian,92,,,1,,1
Mariposa,2019,R2 Asian or Pacific Islander,36,,,1,0,
Mariposa,2019,R3 Black,19,,,1,,1
Mariposa,2019,R4 Hispanic,396,,19,,,1
Mariposa,2019,R5 White,2838,,291,,195,
Mariposa,2019,R6 Other,58,,,1,0,
Mariposa,2019,R7 Unknown,173,,16,,,1
Mariposa,2019,S1 Female,1907,,191,,128,
Mariposa,2019,S2 Male,1705,,149,,92,
Mariposa,2019,Z1 ALL,3612,,340,,220,
Mariposa,2020,A1 Adults 21-44,1827,,178,,113,
Mariposa,2020,A2 Adults 45-64,1451,,156,,115,
Mariposa,2020,A3 Adults 65+,518,,29,,20,
Mariposa,2020,R1 Alaskan Native or American Indian,99,,,1,,1
Mariposa,2020,R2 Asian or Pacific Islander,42,,0,,0,
Mariposa,2020,R3 Black,24,,,1,,1
Mariposa,2020,R4 Hispanic,405,,28,,20,
Mariposa,2020,R5 White,3002,,303,,206,
Mariposa,2020,R6 Other,47,,,1,,1
Mariposa,2020,R7 Unknown,177,,20,,14,
Mariposa,2020,S1 Female,1985,,205,,139,
Mariposa,2020,S2 Male,1811,,158,,109,
Mariposa,2020,Z1 ALL,3796,,363,,248,
Mariposa,2021,A1 Adults 21-44,1984,,162,,,2
Mariposa,2021,A2 Adults 45-64,1438,,128,,79,
Mariposa,2021,A3 Adults 65+,568,,24,,,1
Mariposa,2021,R1 Alaskan Native or American Indian,101,,,1,,1
Mariposa,2021,R2 Asian or Pacific Islander,50,,,1,0,
Mariposa,2021,R3 Black,31,,,1,,1
Mariposa,2021,R4 Hispanic,466,,37,,22,
Mariposa,2021,R5 White,3091,,250,,134,
Mariposa,2021,R6 Other,44,,,1,,1
Mariposa,2021,R7 Unknown,207,,13,,,1
Mariposa,2021,S1 Female,2084,,180,,93,
Mariposa,2021,S2 Male,1906,,134,,77,
Mariposa,2021,Z1 ALL,3990,,314,,170,
Medium Counties,2015,A1 Adults 21-44,516086,,22306,,12444,
Medium Counties,2015,A2 Adults 45-64,307596,,17848,,11186,
Medium Counties,2015,A3 Adults 65+,126438,,2571,,1646,
Medium Counties,2015,R1 Alaskan Native or American Indian,6806,,401,,223,
Medium Counties,2015,R2 Asian or Pacific Islander,79659,,2465,,1396,
Medium Counties,2015,R3 Black,54591,,3422,,1868,
Medium Counties,2015,R4 Hispanic,328196,,8086,,4509,
Medium Counties,2015,R5 White,360089,,20871,,12599,
Medium Counties,2015,R6 Other,49241,,1778,,961,
Medium Counties,2015,R7 Unknown,71538,,5702,,3720,
Medium Counties,2015,S1 Female,528230,,22790,,13372,
Medium Counties,2015,S2 Male,421890,,19935,,11904,
Medium Counties,2015,Z1 ALL,950120,,42725,,25276,
Medium Counties,2016,A1 Adults 21-44,694410,,23287,,12688,
Medium Counties,2016,A2 Adults 45-64,352735,,17752,,11077,
Medium Counties,2016,A3 Adults 65+,135616,,2689,,1696,
Medium Counties,2016,R1 Alaskan Native or American Indian,7044,,374,,210,
Medium Counties,2016,R2 Asian or Pacific Islander,89072,,2424,,1354,
Medium Counties,2016,R3 Black,57723,,3533,,1950,
Medium Counties,2016,R4 Hispanic,490779,,9214,,5004,
Medium Counties,2016,R5 White,389209,,20616,,12307,
Medium Counties,2016,R6 Other,73672,,2950,,1659,
Medium Counties,2016,R7 Unknown,75262,,4617,,2977,
Medium Counties,2016,S1 Female,656180,,23137,,13381,
Medium Counties,2016,S2 Male,526581,,20591,,12080,
Medium Counties,2016,Z1 ALL,1182761,,43728,,25461,
Medium Counties,2017,A1 Adults 21-44,721271,,23482,,13000,
Medium Counties,2017,A2 Adults 45-64,363716,,17449,,10886,
Medium Counties,2017,A3 Adults 65+,142876,,2763,,1752,
Medium Counties,2017,R1 Alaskan Native or American Indian,7023,,350,,189,
Medium Counties,2017,R2 Asian or Pacific Islander,90359,,2320,,1296,
Medium Counties,2017,R3 Black,58384,,3432,,1962,
Medium Counties,2017,R4 Hispanic,513532,,9494,,5175,
Medium Counties,2017,R5 White,386194,,19948,,11998,
Medium Counties,2017,R6 Other,93495,,3505,,1932,
Medium Counties,2017,R7 Unknown,78876,,4645,,3086,
Medium Counties,2017,S1 Female,680251,,22706,,13279,
Medium Counties,2017,S2 Male,547612,,20988,,12359,
Medium Counties,2017,Z1 ALL,1227863,,43694,,25638,
Medium Counties,2018,A1 Adults 21-44,725892,,24637,,14182,
Medium Counties,2018,A2 Adults 45-64,384674,,17682,,11618,
Medium Counties,2018,A3 Adults 65+,183649,,3162,,2057,
Medium Counties,2018,R1 Alaskan Native or American Indian,6774,,380,,220,
Medium Counties,2018,R2 Asian or Pacific Islander,153681,,3308,,2102,
Medium Counties,2018,R3 Black,47101,,2834,,1675,
Medium Counties,2018,R4 Hispanic,519149,,10160,,5734,
Medium Counties,2018,R5 White,357387,,19075,,12017,
Medium Counties,2018,R6 Other,126577,,5012,,2958,
Medium Counties,2018,R7 Unknown,83546,,4712,,3151,
Medium Counties,2018,S1 Female,718997,,23374,,14403,
Medium Counties,2018,S2 Male,575218,,22107,,13454,
Medium Counties,2018,Z1 ALL,1294215,,45481,,27857,
Medium Counties,2019,A1 Adults 21-44,695491,,25072,,14631,
Medium Counties,2019,A2 Adults 45-64,372129,,17110,,11319,
Medium Counties,2019,A3 Adults 65+,186355,,3312,,2231,
Medium Counties,2019,R1 Alaskan Native or American Indian,6462,,382,,226,
Medium Counties,2019,R2 Asian or Pacific Islander,148012,,3202,,1938,
Medium Counties,2019,R3 Black,45410,,2804,,1728,
Medium Counties,2019,R4 Hispanic,508455,,10704,,6178,
Medium Counties,2019,R5 White,337060,,18547,,11841,
Medium Counties,2019,R6 Other,126991,,5135,,3097,
Medium Counties,2019,R7 Unknown,81585,,4720,,3173,
Medium Counties,2019,S1 Female,700387,,23352,,14513,
Medium Counties,2019,S2 Male,553588,,22142,,13668,
Medium Counties,2019,Z1 ALL,1253975,,45494,,28181,
Medium Counties,2020,A1 Adults 21-44,672240,,24818,,15319,
Medium Counties,2020,A2 Adults 45-64,364458,,16211,,11224,
Medium Counties,2020,A3 Adults 65+,186836,,3369,,2381,
Medium Counties,2020,R1 Alaskan Native or American Indian,6146,,372,,224,
Medium Counties,2020,R2 Asian or Pacific Islander,144561,,2805,,2008,
Medium Counties,2020,R3 Black,44105,,2788,,1758,
Medium Counties,2020,R4 Hispanic,496501,,10899,,6578,
Medium Counties,2020,R5 White,324005,,17883,,11938,
Medium Counties,2020,R6 Other,130789,,5201,,3332,
Medium Counties,2020,R7 Unknown,77427,,4450,,3086,
Medium Counties,2020,S1 Female,686844,,22528,,14699,
Medium Counties,2020,S2 Male,536690,,21870,,14225,
Medium Counties,2020,Z1 ALL,1223534,,44398,,28924,
