CALENDAR_YEAR,COC_ID,COC_NAME,RACE,EXPERIENCING_HOMELESSNESS
2023 Q1,CA-609,San Bernardino County CoC,Asian or Asian American,29
2023 Q1,CA-609,San Bernardino County CoC,"Black, African American, or African",2833
2023 Q1,CA-609,San Bernardino County CoC,Multiple Races,160
2023 Q1,CA-609,San Bernardino County CoC,Native Hawaiian or Pacific Islander,43
2023 Q1,CA-609,San Bernardino County CoC,Unknown,120
2023 Q1,CA-609,San Bernardino County CoC,White,3642
2023 Q1,CA-611,Ventura County CoC,"American Indian, Alaska Native, or Indigenous",38
2023 Q1,CA-611,Ventura County CoC,Asian or Asian American,18
2023 Q1,CA-611,Ventura County CoC,"Black, African American, or African",155
2023 Q1,CA-611,Ventura County CoC,Multiple Races,99
2023 Q1,CA-611,Ventura County CoC,Native Hawaiian or Pacific Islander,*
2023 Q1,CA-611,Ventura County CoC,Unknown,40
2023 Q1,CA-611,Ventura County CoC,White,1642
2023 Q1,CA-612,Glendale CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",*
2023 Q1,CA-612,Glendale CoC (Los Angeles County),Asian or Asian American,*
2023 Q1,CA-612,Glendale CoC (Los Angeles County),"Black, African American, or African",109
2023 Q1,CA-612,Glendale CoC (Los Angeles County),Multiple Races,*
2023 Q1,CA-612,Glendale CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2023 Q1,CA-612,Glendale CoC (Los Angeles County),Unknown,15
2023 Q1,CA-612,Glendale CoC (Los Angeles County),White,265
2023 Q1,CA-613,Imperial County CoC,"American Indian, Alaska Native, or Indigenous",*
2023 Q1,CA-613,Imperial County CoC,Asian or Asian American,*
2023 Q1,CA-613,Imperial County CoC,"Black, African American, or African",67
2023 Q1,CA-613,Imperial County CoC,Multiple Races,15
2023 Q1,CA-613,Imperial County CoC,Native Hawaiian or Pacific Islander,*
2023 Q1,CA-613,Imperial County CoC,Unknown,59
2023 Q1,CA-613,Imperial County CoC,White,949
2023 Q1,CA-614,San Luis Obispo County CoC,"American Indian, Alaska Native, or Indigenous",69
2023 Q1,CA-614,San Luis Obispo County CoC,Asian or Asian American,18
2023 Q1,CA-614,San Luis Obispo County CoC,"Black, African American, or African",106
2023 Q1,CA-614,San Luis Obispo County CoC,Multiple Races,126
2023 Q1,CA-614,San Luis Obispo County CoC,Native Hawaiian or Pacific Islander,22
2023 Q1,CA-614,San Luis Obispo County CoC,Unknown,137
2023 Q1,CA-614,San Luis Obispo County CoC,White,1777
